Order_ID,Customer_ID,Supplier_ID,Supplier_Reliability_Score,Item_ID,Item_Category,Order_Quantity,Order_Date,Expected_Delivery_Days,Transport_Mode,Shipment_Distance_km,Actual_Delivery_Days,Delay,Disruption_Flag,Inventory_Level,Stock_Shortage_Risk,Cost_Per_Unit,Total_Order_Cost,Customer_Priority,Order_Flexibility,Predicted_Optimal_Supplier_ID
O03679,C0669,S3,85,Phone,Electronics,12,2026-03-10,6,Rail,2844,6,0,0,5,0.07,901,10812,1,1,
O03680,C0236,S5,60,Shoes,Apparel,13,2026-03-05,5,Road,2115,5,0,0,99,0.0,989,12857,1,1,
O03681,C0805,S4,70,Shirt,Apparel,3,2026-02-07,9,Rail,4033,9,0,0,7,0.0,784,2352,0,1,
O03682,C0494,S4,70,Shirt,Apparel,2,2026-01-28,5,Rail,2458,8,1,0,61,0.0,622,1244,0,1,
O03683,C0996,S3,85,Laptop,Electronics,3,2026-02-27,8,Sea,3038,8,0,0,36,0.0,395,1185,0,0,
O03684,C0868,S2,80,Shoes,Apparel,7,2026-02-26,11,Rail,4296,11,0,0,12,0.0,660,4620,0,0,
O03685,C0687,S3,85,Shirt,Apparel,13,2026-03-18,8,Road,2671,8,0,0,32,0.0,264,3432,0,1,
O03686,C0871,S1,90,Shoes,Apparel,11,2026-03-02,4,Sea,372,4,0,0,37,0.0,609,6699,0,1,
O03687,C0975,S4,70,Phone,Electronics,10,2026-01-28,5,Air,1828,5,0,0,52,0.0,987,9870,0,1,
O03688,C0352,S3,85,Shoes,Apparel,8,2026-03-17,8,Road,2659,8,0,0,5,0.03,575,4600,1,1,
O03689,C0461,S5,60,Phone,Electronics,18,2026-03-02,7,Road,3068,7,0,0,78,0.0,499,8982,0,0,
O03690,C0001,S3,85,Shoes,Apparel,18,2026-02-04,4,Road,1108,4,0,0,53,0.0,891,16038,0,0,
O03691,C0856,S5,60,Shirt,Apparel,6,2026-02-12,11,Road,4500,11,0,0,13,0.0,795,4770,1,0,
O03692,C0445,S2,80,Shoes,Apparel,10,2026-03-05,9,Road,3257,9,0,0,54,0.0,885,8850,0,0,
O03693,C0666,S2,80,Watch,Accessories,13,2026-02-02,3,Air,1408,3,0,0,6,0.07,306,3978,0,0,
O03694,C0573,S2,80,Shirt,Apparel,6,2026-02-18,9,Rail,3702,14,1,1,1,0.05,709,4254,1,0,
O03695,C0101,S2,80,Watch,Accessories,9,2026-01-27,8,Air,3232,8,0,0,95,0.0,705,6345,0,1,
O03696,C0308,S5,60,Shirt,Apparel,12,2026-02-09,6,Road,1957,6,0,0,8,0.04,839,10068,1,0,
O03697,C0772,S1,90,Shoes,Apparel,10,2026-03-19,7,Air,3037,7,0,0,30,0.0,247,2470,0,1,
O03698,C0260,S1,90,Watch,Accessories,13,2026-03-22,7,Road,3063,7,0,0,71,0.0,602,7826,0,0,
O03699,C0187,S2,80,Watch,Accessories,11,2026-03-24,12,Sea,4922,12,0,0,85,0.0,237,2607,0,1,
O03700,C0543,S3,85,Phone,Electronics,9,2026-01-31,10,Sea,3809,10,0,0,18,0.0,960,8640,0,1,
O03701,C0199,S2,80,Laptop,Electronics,14,2026-02-28,12,Air,4922,12,0,0,33,0.0,67,938,1,1,
O03702,C0855,S2,80,Shoes,Apparel,6,2026-01-30,5,Air,1315,5,0,0,26,0.0,554,3324,0,0,
O03703,C0914,S1,90,Shirt,Apparel,11,2026-02-11,6,Rail,1971,6,0,0,83,0.0,204,2244,0,0,
O03704,C0462,S3,85,Shoes,Apparel,13,2026-02-19,10,Sea,3809,10,0,0,70,0.0,913,11869,0,0,
O03705,C0757,S4,70,Shoes,Apparel,15,2026-01-31,4,Rail,1213,4,0,0,91,0.0,384,5760,0,0,
O03706,C0358,S2,80,Phone,Electronics,18,2026-02-16,8,Sea,3259,10,1,0,86,0.0,958,17244,1,0,
O03707,C0245,S3,85,Watch,Accessories,13,2026-03-25,7,Air,2044,7,0,0,26,0.0,558,7254,0,1,
O03708,C0369,S4,70,Watch,Accessories,12,2026-03-20,10,Air,4310,10,0,0,53,0.0,740,8880,0,1,
O03709,C0850,S1,90,Phone,Electronics,10,2026-02-18,4,Sea,1395,4,0,0,75,0.0,620,6200,0,1,
O03710,C0691,S4,70,Watch,Accessories,19,2026-03-19,7,Sea,3368,7,0,0,81,0.0,226,4294,0,1,
O03711,C0892,S3,85,Phone,Electronics,7,2026-02-03,8,Rail,2733,8,0,0,6,0.01,317,2219,0,0,
O03712,C0533,S1,90,Shirt,Apparel,13,2026-02-07,6,Rail,2197,6,0,0,0,0.13,287,3731,0,0,
O03713,C0765,S2,80,Laptop,Electronics,19,2026-01-31,2,Sea,877,2,0,0,90,0.0,365,6935,1,1,
O03714,C0655,S1,90,Watch,Accessories,17,2026-02-06,7,Rail,2379,12,1,0,67,0.0,514,8738,0,1,
O03715,C0105,S3,85,Phone,Electronics,3,2026-02-20,8,Road,2881,8,0,0,98,0.0,776,2328,0,0,
O03716,C0925,S3,85,Shoes,Apparel,2,2026-01-31,3,Rail,1433,3,0,0,56,0.0,392,784,0,0,
O03717,C0651,S2,80,Shoes,Apparel,13,2026-02-06,7,Air,2435,11,1,1,11,0.02,760,9880,1,0,
O03718,C0859,S4,70,Shirt,Apparel,20,2026-03-06,3,Road,740,3,0,0,94,0.0,741,14820,0,0,
O03719,C0777,S1,90,Shirt,Apparel,14,2026-03-25,7,Road,2867,7,0,0,84,0.0,130,1820,0,1,
O03720,C0565,S5,60,Watch,Accessories,19,2026-02-08,8,Rail,3253,8,0,0,44,0.0,729,13851,0,1,
O03721,C0725,S4,70,Shirt,Apparel,5,2026-02-10,8,Sea,3016,8,0,0,1,0.04,591,2955,0,1,
O03722,C0853,S1,90,Shirt,Apparel,19,2026-03-01,9,Air,3524,9,0,0,77,0.0,183,3477,0,0,
O03723,C0328,S3,85,Phone,Electronics,12,2026-02-14,3,Air,1144,3,0,0,46,0.0,838,10056,0,0,
O03724,C0021,S2,80,Phone,Electronics,6,2026-01-28,2,Road,635,2,0,0,89,0.0,555,3330,0,1,
O03725,C0312,S5,60,Laptop,Electronics,12,2026-03-16,3,Air,1461,7,1,1,2,0.1,751,9012,0,1,
O03726,C0451,S3,85,Shirt,Apparel,12,2026-03-22,7,Rail,2141,7,0,0,89,0.0,295,3540,0,1,
O03727,C0580,S5,60,Laptop,Electronics,3,2026-03-22,11,Rail,4014,14,1,0,84,0.0,967,2901,0,1,
O03728,C0104,S5,60,Watch,Accessories,9,2026-01-29,10,Rail,3569,14,1,1,1,0.08,232,2088,0,0,
O03729,C0577,S2,80,Phone,Electronics,19,2026-03-08,9,Road,4338,9,0,0,57,0.0,688,13072,1,0,
O03730,C0006,S5,60,Watch,Accessories,7,2026-03-17,4,Road,226,5,1,0,23,0.0,402,2814,0,1,
O03731,C0036,S3,85,Shirt,Apparel,8,2026-02-17,10,Air,3892,10,0,0,85,0.0,431,3448,0,0,
O03732,C0507,S5,60,Shirt,Apparel,2,2026-02-20,3,Air,1483,4,1,0,26,0.0,183,366,0,0,
O03733,C0647,S5,60,Watch,Accessories,18,2026-03-09,6,Air,2070,9,1,0,50,0.0,325,5850,0,0,
O03734,C0843,S3,85,Shoes,Apparel,16,2026-02-23,7,Air,3084,11,1,0,34,0.0,842,13472,0,0,
O03735,C0718,S5,60,Laptop,Electronics,11,2026-03-04,5,Rail,1989,9,1,1,6,0.05,534,5874,0,1,
O03736,C0759,S4,70,Phone,Electronics,18,2026-01-29,9,Air,3537,12,1,0,85,0.0,405,7290,0,0,
O03737,C0137,S2,80,Watch,Accessories,1,2026-02-01,11,Air,4846,11,0,0,30,0.0,225,225,0,0,
O03738,C0910,S3,85,Phone,Electronics,9,2026-02-24,8,Road,2615,8,0,0,35,0.0,176,1584,0,0,
O03739,C0490,S5,60,Shirt,Apparel,16,2026-03-05,4,Air,1886,8,1,0,41,0.0,358,5728,0,0,
O03740,C0020,S2,80,Shirt,Apparel,9,2026-03-13,11,Air,4510,11,0,0,84,0.0,951,8559,0,0,
O03741,C0365,S5,60,Laptop,Electronics,15,2026-02-18,10,Road,4427,10,0,0,50,0.0,345,5175,0,1,
O03742,C0837,S3,85,Laptop,Electronics,8,2026-02-11,4,Rail,430,9,1,0,53,0.0,584,4672,0,0,
O03743,C0818,S4,70,Shoes,Apparel,4,2026-03-05,12,Road,4853,14,1,0,18,0.0,149,596,1,0,
O03744,C0003,S3,85,Watch,Accessories,2,2026-03-15,11,Road,4054,11,0,0,71,0.0,767,1534,0,1,
O03745,C0744,S3,85,Laptop,Electronics,17,2026-02-19,3,Rail,880,3,0,0,56,0.0,56,952,0,0,
O03746,C0669,S5,60,Shoes,Apparel,17,2026-03-15,5,Air,2349,5,0,0,88,0.0,869,14773,0,1,
O03747,C0057,S3,85,Shirt,Apparel,18,2026-03-20,10,Road,4789,10,0,0,64,0.0,395,7110,0,0,
O03748,C0734,S5,60,Phone,Electronics,7,2026-02-26,8,Rail,3555,13,1,0,82,0.0,485,3395,0,0,
O03749,C0290,S5,60,Shoes,Apparel,14,2026-03-06,6,Road,2346,6,0,0,4,0.1,240,3360,0,0,
O03750,C0644,S5,60,Watch,Accessories,12,2026-02-28,12,Sea,4802,12,0,0,65,0.0,157,1884,0,1,
O03751,C0573,S4,70,Watch,Accessories,1,2026-03-15,9,Road,3473,9,0,0,75,0.0,995,995,0,1,
O03752,C0605,S2,80,Phone,Electronics,6,2026-02-02,8,Road,3914,9,1,0,45,0.0,719,4314,0,1,
O03753,C0827,S3,85,Watch,Accessories,16,2026-02-14,4,Air,167,4,0,0,74,0.0,414,6624,0,1,
O03754,C0259,S3,85,Laptop,Electronics,9,2026-01-30,2,Air,901,2,0,0,15,0.0,362,3258,0,0,
O03755,C0963,S5,60,Laptop,Electronics,20,2026-02-22,12,Air,4867,16,1,0,49,0.0,660,13200,0,1,
O03756,C0937,S2,80,Watch,Accessories,16,2026-02-27,10,Rail,3990,14,1,0,95,0.0,782,12512,0,0,
O03757,C0835,S5,60,Laptop,Electronics,10,2026-02-19,10,Sea,4938,14,1,0,24,0.0,626,6260,0,0,
O03758,C0398,S2,80,Laptop,Electronics,7,2026-02-26,8,Road,2921,8,0,0,72,0.0,126,882,0,0,
O03759,C0172,S4,70,Watch,Accessories,3,2026-03-23,4,Road,65,4,0,0,64,0.0,150,450,0,0,
O03760,C0413,S4,70,Phone,Electronics,6,2026-03-10,8,Sea,3427,8,0,0,81,0.0,691,4146,0,1,
O03761,C0966,S3,85,Phone,Electronics,10,2026-03-23,4,Air,1853,4,0,0,77,0.0,854,8540,0,1,
O03762,C0438,S3,85,Shoes,Apparel,5,2026-02-15,6,Air,2975,6,0,0,63,0.0,358,1790,1,0,
O03763,C0319,S2,80,Watch,Accessories,16,2026-03-10,9,Road,3578,12,1,0,24,0.0,554,8864,0,0,
O03764,C0417,S1,90,Shirt,Apparel,3,2026-03-01,3,Sea,1349,3,0,0,97,0.0,825,2475,0,0,
O03765,C0023,S3,85,Shirt,Apparel,14,2026-02-09,7,Rail,2484,7,0,0,11,0.03,650,9100,0,0,
O03766,C0235,S1,90,Shirt,Apparel,18,2026-02-12,5,Road,1787,5,0,0,55,0.0,153,2754,0,0,
O03767,C0909,S5,60,Shoes,Apparel,6,2026-02-10,2,Air,305,3,1,1,3,0.03,530,3180,0,0,
O03768,C0232,S3,85,Laptop,Electronics,11,2026-03-05,9,Sea,3222,9,0,0,38,0.0,230,2530,0,0,
O03769,C0055,S1,90,Watch,Accessories,9,2026-01-30,12,Road,4914,12,0,0,4,0.05,97,873,0,1,
O03770,C0811,S5,60,Watch,Accessories,20,2026-02-01,10,Road,4268,10,0,0,2,0.18,861,17220,0,0,
O03771,C0754,S3,85,Shirt,Apparel,13,2026-03-23,9,Road,4068,9,0,0,84,0.0,621,8073,0,0,
O03772,C0650,S4,70,Shoes,Apparel,17,2026-03-23,5,Rail,1842,6,1,0,61,0.0,579,9843,1,1,
O03773,C0420,S1,90,Watch,Accessories,10,2026-02-07,9,Rail,3749,9,0,0,78,0.0,818,8180,0,0,
O03774,C0394,S5,60,Laptop,Electronics,3,2026-02-12,3,Air,299,5,1,0,19,0.0,277,831,0,0,
O03775,C0887,S1,90,Laptop,Electronics,3,2026-02-05,6,Rail,2105,6,0,0,87,0.0,402,1206,0,1,
O03776,C0094,S2,80,Watch,Accessories,5,2026-03-21,2,Air,551,2,0,0,43,0.0,818,4090,0,0,
O03777,C0123,S5,60,Phone,Electronics,15,2026-03-14,3,Air,979,4,1,0,75,0.0,505,7575,0,1,
O03778,C0338,S2,80,Watch,Accessories,4,2026-02-06,8,Sea,2888,8,0,0,65,0.0,862,3448,1,1,
O03779,C0209,S3,85,Phone,Electronics,9,2026-03-01,6,Rail,2242,6,0,0,62,0.0,211,1899,0,0,
O03780,C0768,S1,90,Shirt,Apparel,15,2026-02-22,6,Road,2425,6,0,0,49,0.0,699,10485,1,0,
O03781,C0425,S5,60,Watch,Accessories,6,2026-01-31,5,Road,1698,5,0,0,52,0.0,898,5388,0,0,
O03782,C0606,S1,90,Phone,Electronics,11,2026-02-10,6,Sea,1949,6,0,0,13,0.0,536,5896,0,1,
O03783,C0080,S1,90,Shirt,Apparel,9,2026-02-17,8,Sea,2877,9,1,0,52,0.0,59,531,0,0,
O03784,C0021,S5,60,Watch,Accessories,4,2026-02-19,8,Air,3448,13,1,0,12,0.0,798,3192,0,0,
O03785,C0129,S5,60,Shoes,Apparel,5,2026-01-25,6,Road,2568,6,0,0,89,0.0,91,455,0,1,
O03786,C0765,S5,60,Laptop,Electronics,13,2026-03-23,3,Road,500,3,0,0,80,0.0,926,12038,0,1,
O03787,C0782,S3,85,Laptop,Electronics,4,2026-02-06,3,Sea,598,3,0,0,41,0.0,329,1316,0,1,
O03788,C0564,S5,60,Phone,Electronics,20,2026-03-04,12,Rail,4787,12,0,0,9,0.11,217,4340,0,0,
O03789,C0164,S1,90,Shoes,Apparel,1,2026-03-19,10,Rail,4822,10,0,0,13,0.0,509,509,0,0,
O03790,C0695,S5,60,Watch,Accessories,5,2026-03-12,7,Road,2404,8,1,0,79,0.0,656,3280,0,1,
O03791,C0422,S4,70,Shirt,Apparel,18,2026-02-18,9,Road,3498,10,1,0,39,0.0,949,17082,0,1,
O03792,C0752,S5,60,Shirt,Apparel,1,2026-02-24,12,Rail,4683,12,0,0,49,0.0,489,489,1,0,
O03793,C0820,S4,70,Shirt,Apparel,4,2026-02-04,9,Sea,4231,13,1,0,30,0.0,795,3180,0,0,
O03794,C0914,S1,90,Shoes,Apparel,2,2026-01-31,9,Air,3811,9,0,0,59,0.0,187,374,0,1,
O03795,C0847,S2,80,Watch,Accessories,8,2026-03-10,7,Air,2679,7,0,0,12,0.0,659,5272,0,0,
O03796,C0165,S3,85,Shirt,Apparel,19,2026-02-08,11,Sea,4285,11,0,0,82,0.0,773,14687,0,1,
O03797,C0252,S5,60,Watch,Accessories,3,2026-03-16,5,Sea,1148,6,1,0,21,0.0,542,1626,0,0,
O03798,C0613,S2,80,Shoes,Apparel,7,2026-03-16,11,Sea,4299,11,0,0,93,0.0,871,6097,0,1,
O03799,C0388,S5,60,Phone,Electronics,8,2026-02-02,8,Air,2892,13,1,0,14,0.0,561,4488,0,1,
O03800,C0386,S2,80,Shoes,Apparel,14,2026-03-23,4,Air,484,4,0,0,74,0.0,975,13650,0,0,
O03801,C0107,S1,90,Phone,Electronics,11,2026-02-14,3,Rail,319,3,0,0,67,0.0,162,1782,0,1,
O03802,C0898,S3,85,Laptop,Electronics,13,2026-01-26,5,Air,1585,5,0,0,80,0.0,682,8866,0,0,
O03803,C0789,S2,80,Shoes,Apparel,19,2026-02-21,2,Air,854,2,0,0,82,0.0,120,2280,0,0,
O03804,C0536,S5,60,Shirt,Apparel,14,2026-02-24,7,Air,2878,7,0,0,13,0.01,836,11704,0,0,
O03805,C0095,S2,80,Laptop,Electronics,6,2026-02-13,6,Sea,2816,6,0,0,21,0.0,548,3288,0,0,
O03806,C0968,S5,60,Phone,Electronics,11,2026-03-01,8,Air,3252,8,0,0,36,0.0,147,1617,1,0,
O03807,C0227,S2,80,Shoes,Apparel,11,2026-02-21,4,Rail,1921,4,0,0,51,0.0,397,4367,0,1,
O03808,C0899,S4,70,Shirt,Apparel,12,2026-03-05,8,Rail,2975,8,0,0,83,0.0,788,9456,1,0,
O03809,C0943,S3,85,Phone,Electronics,20,2026-03-10,3,Rail,854,3,0,0,86,0.0,426,8520,0,0,
O03810,C0271,S3,85,Shoes,Apparel,5,2026-03-15,8,Rail,2742,8,0,0,67,0.0,375,1875,0,0,
O03811,C0235,S3,85,Watch,Accessories,16,2026-02-06,9,Rail,4446,9,0,0,92,0.0,485,7760,0,1,
O03812,C0834,S2,80,Watch,Accessories,5,2026-02-26,2,Sea,271,2,0,0,28,0.0,379,1895,0,0,
O03813,C0652,S3,85,Laptop,Electronics,6,2026-01-27,9,Air,3285,9,0,0,27,0.0,789,4734,1,1,
O03814,C0647,S1,90,Phone,Electronics,14,2026-02-28,4,Road,188,4,0,0,90,0.0,518,7252,0,0,
O03815,C0243,S2,80,Watch,Accessories,16,2026-02-01,10,Road,4827,10,0,0,35,0.0,229,3664,0,0,
O03816,C0820,S5,60,Watch,Accessories,16,2026-03-06,3,Rail,433,4,1,0,62,0.0,375,6000,1,0,
O03817,C0332,S4,70,Laptop,Electronics,19,2026-03-25,7,Road,3043,7,0,0,54,0.0,895,17005,1,0,
O03818,C0216,S2,80,Shoes,Apparel,8,2026-02-12,7,Air,2576,7,0,0,95,0.0,218,1744,0,0,
O03819,C0501,S3,85,Shirt,Apparel,4,2026-02-23,6,Rail,1747,9,1,0,85,0.0,858,3432,0,0,
O03820,C0609,S1,90,Phone,Electronics,12,2026-03-01,11,Rail,4810,11,0,0,98,0.0,556,6672,1,1,
O03821,C0311,S2,80,Phone,Electronics,11,2026-03-08,10,Sea,4804,10,0,0,47,0.0,651,7161,0,1,
O03822,C0326,S3,85,Laptop,Electronics,8,2026-02-25,2,Sea,432,2,0,0,73,0.0,109,872,0,0,
O03823,C0832,S2,80,Phone,Electronics,20,2026-02-26,10,Sea,4617,10,0,0,67,0.0,977,19540,0,0,
O03824,C0253,S1,90,Laptop,Electronics,6,2026-02-28,3,Rail,742,3,0,0,87,0.0,900,5400,0,0,
O03825,C0559,S5,60,Watch,Accessories,8,2026-03-07,4,Sea,251,6,1,0,32,0.0,849,6792,0,1,
O03826,C0727,S5,60,Watch,Accessories,5,2026-02-25,8,Rail,3859,8,0,0,97,0.0,276,1380,0,1,
O03827,C0817,S4,70,Shirt,Apparel,7,2026-02-21,9,Air,3563,9,0,0,41,0.0,402,2814,0,1,
O03828,C0394,S2,80,Shirt,Apparel,14,2026-02-03,4,Sea,1878,4,0,0,82,0.0,423,5922,0,0,
O03829,C0361,S1,90,Watch,Accessories,10,2026-01-28,9,Air,3688,9,0,0,78,0.0,576,5760,0,0,
O03830,C0671,S5,60,Shoes,Apparel,5,2026-02-09,9,Rail,4019,9,0,0,85,0.0,300,1500,0,0,
O03831,C0909,S1,90,Phone,Electronics,20,2026-03-07,9,Sea,3761,14,1,0,33,0.0,658,13160,0,0,
O03832,C0025,S1,90,Phone,Electronics,8,2026-03-02,12,Air,4852,12,0,0,6,0.02,537,4296,0,0,
O03833,C0891,S1,90,Shoes,Apparel,14,2026-03-11,10,Air,4537,10,0,0,15,0.0,677,9478,0,0,
O03834,C0478,S3,85,Phone,Electronics,5,2026-01-25,6,Air,1789,11,1,0,40,0.0,539,2695,0,1,
O03835,C0903,S1,90,Phone,Electronics,20,2026-02-26,7,Rail,3293,7,0,0,11,0.09,752,15040,0,0,
O03836,C0093,S3,85,Shirt,Apparel,16,2026-02-19,5,Rail,1829,5,0,0,50,0.0,947,15152,1,0,
O03837,C0622,S4,70,Shirt,Apparel,2,2026-02-25,10,Road,3955,10,0,0,24,0.0,899,1798,0,0,
O03838,C0970,S3,85,Watch,Accessories,17,2026-02-19,8,Rail,2996,8,0,0,92,0.0,604,10268,1,0,
O03839,C0809,S1,90,Laptop,Electronics,14,2026-02-02,4,Road,492,4,0,0,51,0.0,828,11592,0,0,
O03840,C0667,S4,70,Watch,Accessories,3,2026-03-20,8,Sea,3885,8,0,0,49,0.0,397,1191,0,1,
O03841,C0234,S2,80,Shirt,Apparel,5,2026-01-29,4,Sea,825,4,0,0,11,0.0,488,2440,0,0,
O03842,C0562,S4,70,Laptop,Electronics,7,2026-02-10,8,Road,2625,8,0,0,73,0.0,912,6384,0,1,
O03843,C0925,S5,60,Shirt,Apparel,2,2026-01-29,5,Air,1365,5,0,0,41,0.0,894,1788,0,0,
O03844,C0421,S4,70,Phone,Electronics,20,2026-02-24,2,Air,163,2,0,0,92,0.0,982,19640,1,0,
O03845,C0834,S1,90,Laptop,Electronics,1,2026-03-09,4,Road,314,5,1,0,48,0.0,137,137,0,0,
O03846,C0090,S2,80,Laptop,Electronics,14,2026-02-02,5,Air,2323,7,1,0,52,0.0,110,1540,1,0,
O03847,C0745,S3,85,Laptop,Electronics,12,2026-03-20,9,Sea,3784,9,0,0,52,0.0,844,10128,0,1,
O03848,C0637,S4,70,Phone,Electronics,12,2026-03-15,10,Rail,4494,10,0,0,31,0.0,183,2196,0,0,
O03849,C0801,S2,80,Laptop,Electronics,10,2026-02-09,2,Air,373,2,0,0,89,0.0,802,8020,0,0,
O03850,C0747,S4,70,Shoes,Apparel,9,2026-02-28,8,Rail,2930,13,1,0,34,0.0,99,891,0,1,
O03851,C0164,S3,85,Shirt,Apparel,1,2026-03-03,4,Road,1891,4,0,0,69,0.0,716,716,0,1,
O03852,C0507,S2,80,Watch,Accessories,9,2026-02-27,9,Sea,4128,9,0,0,59,0.0,757,6813,0,0,
O03853,C0614,S5,60,Laptop,Electronics,7,2026-02-11,11,Air,4790,12,1,0,8,0.0,815,5705,0,0,
O03854,C0602,S1,90,Shirt,Apparel,13,2026-01-27,9,Rail,3003,9,0,0,61,0.0,459,5967,0,0,
O03855,C0829,S4,70,Watch,Accessories,18,2026-02-09,7,Air,2823,8,1,0,48,0.0,656,11808,0,1,
O03856,C0686,S4,70,Laptop,Electronics,12,2026-01-28,5,Sea,1577,5,0,0,43,0.0,628,7536,0,0,
O03857,C0631,S5,60,Shirt,Apparel,11,2026-03-01,5,Sea,2222,5,0,0,85,0.0,461,5071,0,0,
O03858,C0071,S2,80,Phone,Electronics,12,2026-03-11,9,Air,3778,9,0,0,76,0.0,270,3240,0,0,
O03859,C0896,S5,60,Laptop,Electronics,17,2026-03-14,5,Air,1711,6,1,0,69,0.0,807,13719,0,1,
O03860,C0436,S1,90,Watch,Accessories,10,2026-03-22,4,Rail,1006,8,1,0,23,0.0,404,4040,0,1,
O03861,C0729,S2,80,Shirt,Apparel,9,2026-02-27,4,Air,795,4,0,0,62,0.0,204,1836,0,1,
O03862,C0871,S3,85,Phone,Electronics,3,2026-03-14,7,Rail,3219,7,0,0,32,0.0,844,2532,0,1,
O03863,C0626,S4,70,Shirt,Apparel,6,2026-01-25,9,Air,3475,9,0,0,20,0.0,204,1224,0,1,
O03864,C0177,S3,85,Laptop,Electronics,4,2026-03-07,6,Sea,1834,6,0,0,33,0.0,721,2884,0,1,
O03865,C0683,S3,85,Phone,Electronics,13,2026-01-30,7,Air,2543,7,0,0,75,0.0,194,2522,0,1,
O03866,C0755,S5,60,Shoes,Apparel,9,2026-02-13,5,Road,2075,7,1,0,53,0.0,221,1989,0,0,
O03867,C0573,S5,60,Shoes,Apparel,2,2026-02-14,10,Rail,3836,10,0,0,79,0.0,366,732,0,0,
O03868,C0238,S2,80,Watch,Accessories,13,2026-01-28,5,Rail,1949,7,1,0,84,0.0,209,2717,1,1,
O03869,C0876,S3,85,Shirt,Apparel,1,2026-01-26,7,Sea,2702,7,0,0,45,0.0,647,647,0,0,
O03870,C0659,S2,80,Watch,Accessories,10,2026-02-25,2,Rail,193,2,0,0,58,0.0,777,7770,0,0,
O03871,C0552,S2,80,Phone,Electronics,19,2026-03-11,7,Rail,2629,11,1,0,67,0.0,943,17917,0,0,
O03872,C0880,S2,80,Phone,Electronics,2,2026-02-23,6,Rail,2285,9,1,0,10,0.0,483,966,0,1,
O03873,C0754,S2,80,Watch,Accessories,5,2026-01-27,5,Rail,1969,5,0,0,94,0.0,306,1530,0,1,
O03874,C0320,S4,70,Shirt,Apparel,16,2026-02-28,5,Road,1177,5,0,0,40,0.0,916,14656,0,0,
O03875,C0205,S2,80,Laptop,Electronics,9,2026-03-12,8,Air,2875,8,0,0,19,0.0,578,5202,0,0,
O03876,C0479,S5,60,Shoes,Apparel,12,2026-02-12,8,Road,3882,8,0,0,36,0.0,193,2316,0,0,
O03877,C0874,S5,60,Laptop,Electronics,10,2026-02-21,11,Air,4740,11,0,0,71,0.0,329,3290,0,1,
O03878,C0323,S3,85,Shirt,Apparel,16,2026-02-21,10,Sea,4406,11,1,0,38,0.0,761,12176,0,1,
O03879,C0975,S2,80,Phone,Electronics,11,2026-03-16,2,Rail,866,2,0,0,40,0.0,269,2959,0,1,
O03880,C0185,S2,80,Shirt,Apparel,11,2026-01-25,12,Air,4906,12,0,0,99,0.0,160,1760,0,0,
O03881,C0893,S5,60,Phone,Electronics,18,2026-01-29,10,Sea,3996,14,1,0,50,0.0,991,17838,0,0,
O03882,C0652,S1,90,Laptop,Electronics,20,2026-01-28,12,Rail,4691,12,0,0,86,0.0,280,5600,0,0,
O03883,C0795,S4,70,Laptop,Electronics,15,2026-03-06,9,Sea,3631,9,0,0,68,0.0,748,11220,0,0,
O03884,C0530,S1,90,Shoes,Apparel,12,2026-03-10,3,Road,168,3,0,0,81,0.0,212,2544,0,0,
O03885,C0374,S3,85,Laptop,Electronics,9,2026-03-10,4,Sea,706,4,0,0,5,0.04,633,5697,0,1,
O03886,C0399,S2,80,Watch,Accessories,2,2026-03-10,9,Air,3746,9,0,0,59,0.0,999,1998,1,1,
O03887,C0312,S1,90,Shoes,Apparel,17,2026-02-05,7,Road,3171,7,0,0,9,0.08,401,6817,0,1,
O03888,C0692,S4,70,Shoes,Apparel,10,2026-02-01,5,Sea,1946,9,1,0,21,0.0,664,6640,0,1,
O03889,C0075,S4,70,Phone,Electronics,20,2026-02-01,11,Sea,4108,13,1,0,77,0.0,708,14160,0,0,
O03890,C0691,S1,90,Watch,Accessories,19,2026-02-25,4,Air,1574,4,0,0,87,0.0,764,14516,0,0,
O03891,C0863,S3,85,Phone,Electronics,2,2026-03-02,4,Air,1082,4,0,0,27,0.0,109,218,0,0,
O03892,C0565,S4,70,Watch,Accessories,8,2026-03-09,5,Sea,1151,7,1,0,98,0.0,615,4920,0,0,
O03893,C0936,S5,60,Shoes,Apparel,18,2026-02-12,10,Road,4352,10,0,0,30,0.0,120,2160,0,0,
O03894,C0962,S5,60,Shoes,Apparel,15,2026-02-12,10,Sea,3807,10,0,0,35,0.0,874,13110,0,0,
O03895,C0154,S3,85,Shirt,Apparel,16,2026-03-19,5,Road,1307,5,0,0,7,0.09,50,800,0,1,
O03896,C0708,S4,70,Shirt,Apparel,16,2026-02-15,8,Air,2645,8,0,0,79,0.0,181,2896,0,1,
O03897,C0958,S5,60,Laptop,Electronics,16,2026-01-29,12,Road,4555,12,0,0,82,0.0,631,10096,0,0,
O03898,C0833,S2,80,Watch,Accessories,1,2026-03-01,4,Road,1273,4,0,0,38,0.0,430,430,0,1,
O03899,C0381,S1,90,Shirt,Apparel,8,2026-02-09,4,Road,1197,4,0,0,98,0.0,435,3480,0,0,
O03900,C0739,S5,60,Phone,Electronics,2,2026-02-25,5,Air,1998,10,1,0,55,0.0,367,734,1,0,
O03901,C0766,S3,85,Watch,Accessories,15,2026-02-20,8,Rail,3767,8,0,0,60,0.0,961,14415,0,0,
